file_id,reference,nuance,wer_nuance,genesys,wer_genesys,microsoft,wer_microsoft,microsoft_dlm,wer_microsoft_dlm
9140874329550000251_NajatS,Bon c'est que moi euh bonjour en passant euh moi c'est que je viens de voir que j'ai eu euh 2 facturations euh pour euh Koodo mon téléphone [agent dit : d'accord] et puis une facturation qui a pas d'affaire là j'ai appelé Koodo eux autres ils comprennent rien y ont jamais réussi à trouver cette transaction-là faque y ont dit écoutez le problème est du côté de votre banque faque le montant que vous avez prélevé qui est en fait vous l'avez prélevé aujourd'hui mais euh il est du 14 semble-t-il donc demain puis c'est un montant qui qui a pas d'affaire là là.,Bon c'est que moi bonjour en façon moi c'est que je viens de voir que j'ai eu deux facturations pour Koodo mon téléphone et puis une facturation qui a pas d'affaire là j'ai appelé Koodo eux autres ils comprennent rien ils ont jamais réussi à trouver cette transaction là fait que ils ont dit écoutez le problème du côté de votre banque fait que le montant que vous avez prélevé qui est en fait vous l'avez prélevé aujourd'hui mais il est du 14 semble-t-il donc demain puis ce montant qui qui appelle d'affaire là là,0.117117117117117,vingt trois bon c'est que moi euh bonjour en passant euh moi c'est que je viens de voir que j'ai eu deux facturations euh pour coup d'eau mon téléphone et puis une facturation il y a pas d'affaire là j'ai appelé coup d'eau eux autres ils comprennent rien y ont jamais réussi à trouver cette transaction là fait que y ont dit écoutez le problème et du côté de votre banque fait que le montant vous avez prélevé qui est en fait vous l'avez prélevé aujourd'hui mais euh il est du quatorze semble t il donc demain puis c'est un montant qui qui a pas d'affaire là là,0.126126126126126,"Bon c'est que moi Bonjour en passant moi c'est que je viens de voir que j'ai eu 2 facturations pour coup d'eau, mon téléphone et puis une facturation qui a pas d'affaire là  j'ai appelé koodo eux autres ils comprennent rien ils ont jamais réussi à  trouver cette transaction là  fait que ils ont dit écoutez le problème est du côté de votre banque afin que le montant que vous avez prélevé qui est en fait vous l'avez prélevé aujourd'hui. Mais il est éducateur semble-t-il donc demain puis c'est un montant qui qui a pas d'affaire là  là .",0.099099099099099,"Bon c'est que moi Bonjour en passant moi c'est que je viens de voir que j'ai eu 2 facturations pour cours d'eau, mon téléphone et puis une facturation qui a pas d'affaire là j'ai appelé koodo et autres ils comprennent rien, ils ont jamais réussi à trouver cette transaction là fait que ils ont dit écoutez le problème est du côté de votre banque fait que le montant que vous avez prélevé qui est en fait vous l'avez prélevé aujourd'hui mais il est éducateur semble-t-il donc demain puis c'est un montant qui qui a pas d'affaire là là.",0.108108108108108
9140881473420000251_Charles,Moi je voudrais retirer 300 pièces de mon CELI,Moi je voudrais retirer trois cent pièces de mon CELI,0.1,vingt quatre moi je voudrais retirer trois cent pièces de mon série,0.2,"Moi, je voudrais retirer 300 pièces de mon celi.",0,"Moi, je voudrais retirer 300 pièces de mon celi.",0
9140881473420000251_NaimaF,Moi je voudrais retirer 300 pièces de mon CELI,Moi je voudrais retirer trois cent pièces de mon CELI,0.1,vingt cinq moi je voudrais retirer trois cent pièces de mon série,0.2,"Moi, je voudrais retirer 300 pièces de mon celi.",0,"Moi, je voudrais retirer 300 pièces de mon celi.",0
9140881473420000251_NajatS,Moi je voudrais retirer 300 pièces de mon CELI,Moi je voudrais retirer trois cent pièces de mon CELI,0.1,moi je voudrais retirer trois cent pièces de mon élise,0.2,"Moi, je voudrais retirer 300 pièces de mon celi.",0,"Moi, je voudrais retirer 300 pièces de mon celi.",0
9140943606080000251_NajatS,Oui bonjour [hésitation] j'ai fait une transaction avec ma Mastercard et [hésitation] on m'a dit de téléphoner à la banque parce que ça marchait pas,Oui bonjour j'ai fait une transaction qui a Mastercard et on m'a dit de téléphoner à la banque parce que ça marchait pas,0.074074074074074,oui bonjour euh j'ai fait une transaction et puis un mastercard et euh on m'a dit de téléphoner à la banque parce que ça marchait pas,0.111111111111111,"Oui, Bonjour, j'ai fait une transaction avec Mastercard et on m'a dit de téléphoner à la Banque parce que ça marchait pas.",0.037037037037037,"Oui, Bonjour, j'ai fait une transaction avec ma Mastercard et on m'a dit de téléphoner à la Banque parce que ça marchait pas.",0
9140960248640000251_NaimaF,"Bon, je vous appelle parce que moi j'ai envoyé un courriel le 10 décembre ok [agent dit: ok] pour que le REER de ma fille soit bon, arrêté, ils l'ont arrêté pour que je puisse, pour qu'on me transfère l'argent à mon compte [agent dit: ok] ok, y a rien, ils m'ont dit deux, trois jours, ça fait presque deux semaines, demain ce que j'ai dit tout 10 décembre, on va être demain jeudi et j'ai rien [agent dit: ok], alors qu'est -ce qui se passe?",Bon je vous appelle parce que moi j'ai envoyé un courriel le 10 décembre OK pour que le REER de ma fille soit bon arrêté ils l'ont arrêté pour que je puisse pour qu'on me transfère l'argent à mon compte OK y'a rien ils m'ont dit 23 jours ça fait presque deux semaines demain ce que j'ai dit tout 10 décembre on va être demain jeudi et j'ai rien alors qu'est-ce qui se passe,0.040404040404041,deux y je vous appelle parce que moi j'ai envoyé un courriel le dix décembre ok pour que le r de ma fille soit bon arrêter il ont arrêté pour que je puisse pour qu'on me transfère l'argent à mon compte ok y a rien euh ils m'ont dit deux trois jours ça fait presque deux semaines demain ce que j'ai dit tout dix décembre on va être demain jeudi et j'ai rien alors qu'est ce qui se passe,0.070707070707071,"Bon, je vous appelle parce que moi, j'ai envoyé un courriel le 10 décembre okay? Pour que le rayer de ma fille soit bon. Arrêté, ils l'ont arrêté pour que je puisse, pour qu'on me transfère l'argent à  mon compte, okay y a rien. Ils m'ont dit 23 jours, ça fait presque 2 semaines. Demain, ce que j'ai dit tout dit décembre, on va être demain jeudi et j'ai rien. Alors, qu'est-ce qui se passe?",0.060606060606061,"Bon, je vous appelle parce que moi, j'ai envoyé un courriel le 10 décembre, OK? Pour que le réer de ma fille soit bon. Arrêté, ils l'ont arrêté pour que je puisse, pour qu'on me transfère l'argent à mon compte, okay, y a rien. Ils m'ont dit 23 jours, ça fait presque 2 semaines. Demain, ce que j'ai dit tout 10 décembre, on va être demain jeudi et j'ai rien. Alors, qu'est-ce qui se passe?",0.03030303030303
9140960248640000251_NajatS,"Bon, je vous appelle parce que moi j'ai envoyé un courriel le 10 décembre ok [agent dit: ok] pour que le REER de ma fille soit bon, arrêté, ils l'ont arrêté pour que je puisse, pour qu'on me transfère l'argent à mon compte [agent dit: ok] ok, y a rien, ils m'ont dit deux, trois jours, ça fait presque deux semaines, demain ce que j'ai dit tout 10 décembre, on va être demain jeudi et j'ai rien [agent dit: ok], alors qu'est -ce qui se passe?",Bon je vous appelle parce que moi j'ai envoyé un courriel le 10 décembre OK pour que le REER de ma fille soit bon arrêté ils l'ont arrêté pour que je puisse pour qu'on me transfère l'argent à mon compte OK y'a rien ils m'ont dit 23 jours ça fait presque deux semaines demain ce que j'ai dit tout 10 décembre on va être demain jeudi et j'ai rien alors qu'est-ce qui se passe,0.040404040404041,trois bon je vous appelle parce que moi j'ai envoyé un courriel le dix décembre okay pour que le rare de ma fille soit bon arrêté il vont arrêter pour que je puisse pour qu'on me transfère l'argent à mon compte on y a rien ils m'ont dit deux trois jours ça fait presque deux semaines demain ce que j'ai dit tout de décembre on va être demain jeudi et je rien alors qu'est ce qui se passe,0.121212121212121,"Bon, je vous appelle parce que moi, j'ai envoyé un courriel le 10 décembre okay? Pour que le réer de ma fille soit bon, arrête, ils l'ont arrêté pour que je puisse, pour qu'on me transfère l'argent à  mon compte, okay? Y a rien. Ils m'ont dit 23 jours, ça fait presque 2 semaines. Demain ce que j'ai dit tout 10 décembre, on va être demain jeudi et j'ai rien. Alors, qu'est-ce qui se passe?",0.050505050505051,"Bon, je vous appelle parce que moi, j'ai envoyé un courriel le 10 décembre, OK? Pour que le réer de ma fille soit bon. Arrêté, ils l'ont arrêté pour que je puisse, pour qu'on me transfère l'argent à mon compte, okay? Y a rien. Ils m'ont dit 23 jours, ça fait presque 2 semaines. Demain, ce que j'ai dit tout 10 décembre, on va être demain jeudi et j'ai rien. Alors, qu'est-ce qui se passe?",0.03030303030303
9140960248640000251_rima,"Bon, je vous appelle parce que moi j'ai envoyé un courriel le 10 décembre ok [agent dit: ok] pour que le REER de ma fille soit bon, arrêté, ils l'ont arrêté pour que je puisse, pour qu'on me transfère l'argent à mon compte [agent dit: ok] ok, y a rien, ils m'ont dit deux, trois jours, ça fait presque deux semaines, demain ce que j'ai dit tout 10 décembre, on va être demain jeudi et j'ai rien [agent dit: ok], alors qu'est -ce qui se passe?",Bon je vous appelle parce que moi j'ai envoyé un courriel le 10 décembre OK pour que le REER de ma fille soit bon arrêté ils l'ont arrêté pour que je puisse pour qu'on me transfère l'argent à mon compte OK y'a rien ils m'ont dit 23 jours ça fait presque deux semaines demain ce que j'ai dit tout 10 décembre on va être demain jeudi et j'ai rien alors qu'est-ce qui se passe,0.040404040404041,quatre bon je vous appelle parce que moi j'ai envoyé un courriel le dix décembre ok pour que le réal de ma fille soit bon arrêtée ils ont arrêté pour que je puisse faire pour qu'on me transfère l'argent à mon compte ok y a rien ils m'ont dit euh deux trois jours ça fait presque deux semaines demain que j'ai dit tout dix décembre on va être demain jeudi et j'ai rien alors qu'est ce qui se passe,0.070707070707071,"Bon, je vous appelle parce que moi, j'ai envoyé un courriel au 10 décembre Okay pour que le réel de ma fille soit bon. Arrêté, ils l'ont arrêté pour que je puisse, pour qu'on me transfère l'argent à  mon compte, okay? Y a rien. Ils m'ont dit 23 jours, ça fait presque 2 semaines. Demain ce que j'ai dit tout 10 décembre, on va être demain. Jeudi, et j'ai rien. Alors, qu'est-ce qui se passe?",0.060606060606061,"Bon, je vous appelle parce que moi, j'ai envoyé un courriel le 10 décembre okay? Pour que le réer de ma fille soit bon? Arrêté, ils l'ont arrêté pour que je puisse, pour qu'on me transfère l'argent à mon compte, okay? Y a rien. Ils m'ont dit 23 jours, ça fait presque 2 semaines. Demain ce que j'ai dit tout 10 décembre, on va être demain. Jeudi, et j'ai rien. Alors, qu'est-ce qui se passe?",0.050505050505051
9140967664320000251_Charles,oui bonjour [hésitation] s'il vous plaît j'aimerais ça faire une cotisation pour mon REER.,Oui bonjour s'il vous plaît j'aimerais ça faire une cotisation pour mon REER,0,cinq oui bonjour s'il vous plaît j'aimerais ça faire une cotisation pour montréal,0.125,"Oui, Bonjour, s'il vous plaît, j'aimerais ça faire une cotisation pour Montréal.",0.125,"Oui, Bonjour, s'il vous plaît, j'aimerais ça faire une cotisation pour Montréal.",0.125
9140967664320000251_NaimaF,oui bonjour [hésitation] s'il vous plaît j'aimerais ça faire une cotisation pour mon REER.,Oui bonjour s'il vous plaît j'aimerais ça faire une cotisation pour mon REER,0,oui bonjour euh s'il vous plaît j'aimerais ça faire une cotisation pour montréal,0.125,"Oui, Bonjour, s'il vous plaît, j'aimerais ça faire une cotisation pour Montréal.",0.125,"Oui, Bonjour, s'il vous plaît, j'aimerais ça faire une cotisation pour Montréal.",0.125
9140968990830000251_Anne,Ok j'ai faite une [hésitation] une transaction pour acheter une botte dans le magasin [hésitation] Globo le le 20 [hésitation] le 20 novembre [hésitation] j'ai remarqué que sur mon cellulaire j'ai le compte [hésitation] de Banque Nationale et il est retiré directement malgré que j'ai utilisé le Mastercard c'est pas le guichet automatique et il est [hésitation] il est retiré directement comme un guichet automatique pis aujourd'hui je reçois j'ai reçu aujourd'hui le relevé de compte de Mastercard qu'il [hésitation] que je dois le payer mais c'est déjà payé sur mon compte [hésitation] dans la Banque Nationale.,OK j'ai fait une une transaction pour acheter une botte dans le magasin Globo le le 20 le 20 novembre j'ai remarqué que sur mon cellulaire j'ai le compte de Banque Nationale y est retiré directement malgré que j'ai utilisé la MasterCard c'est pas Matic il est retiré directement comme un guichet Automatic je reçois j'ai reçu aujourd'hui le relevé de compte de MasterCard qui que je dois l'payer mais c'est déjà payé sur mon compte dans la Banque Nationale,0.152380952380952,ok j'ai fait une euh une transaction pour acheter une botte dans le magasin euh globaux le le vingt euh y avait un avant euh j'ai remarqué sur mon cellulaire j'ai le compte euh de banque nationale il est retiré directement malgré que j'ai utilisé la mastercard c'est pas ici automatique et est euh il retiré directement comme ton automatique pour aujourd'hui je reçois j'ai reste aujourd'hui le relevé compte de mastercard que euh que je dois le payer mais c'est déjà payé sur mon compte dans la banque nationale,0.180952380952381,"Okay, j'ai fait une une transaction pour acheter une boîte dans le magasin Globo le, le 20, le 20 novembre. J'ai remarqué que sur mon cellulaire, j'ai le compte de banque nationale y est retiré directement malgré que j'ai utilisé la Mastercard, c'est pas le guichet automatique et y est y retiré directement comme un guichet automatique. Pour aujourd'hui, je reçois, j'ai reçu aujourd'hui le relevé de compte de Mastercard qu'il que je dois le payer mais c'est déjà  payé sur mon compte dans la banque nationale.",0.095238095238095,"Okay, j'ai fait une une transaction pour acheter une botte dans le magasin Globo le, le 20, le 20 novembre. J'ai remarqué que sur mon cellulaire, j'ai le compte de banque nationale y est retiré directement malgré que j'ai utilisé la Mastercard, c'est pas le guichet automatique et y est y retiré directement comme un guichet automatique. Pour aujourd'hui, je reçois. J'ai reçu aujourd'hui le relevé de compte de Mastercard qu'il que je dois le payer mais c'est déjà payé sur mon compte dans la banque nationale.",0.085714285714286
9140968990830000251_Charles,Ok j'ai faite une [hésitation] une transaction pour acheter une botte dans le magasin [hésitation] Globo le le 20 [hésitation] le 20 novembre [hésitation] j'ai remarqué que sur mon cellulaire j'ai le compte [hésitation] de Banque Nationale et il est retiré directement malgré que j'ai utilisé le Mastercard c'est pas le guichet automatique et il est [hésitation] il est retiré directement comme un guichet automatique pis aujourd'hui je reçois j'ai reçu aujourd'hui le relevé de compte de Mastercard qu'il [hésitation] que je dois le payer mais c'est déjà payé sur mon compte [hésitation] dans la Banque Nationale.,OK j'ai fait une une transaction pour acheter une botte dans le magasin Globo le le 20 le 20 novembre j'ai remarqué que sur mon cellulaire j'ai le compte de Banque Nationale est retiré directement malgré que j'ai utilisé la MasterCard c'est pas guichet de Matic et il est retiré directement comme guichet d'un Mexique pis aujourd'hui je reçois j'ai reçu aujourd'hui le relevé de compte de MasterCard qui que je dois le payer mais c'est déjà payé sur mon compte de la Banque Nationale,0.152380952380952,ok j'ai fait une une transaction pour acheter une botte dans le magasin globaux le le vingt le vingt novembre j'ai remarqué que sur mon cellulaire j'ai le compte de banque nationale et il est retiré directement malgré que j'ai utilisé la mastercard c'est pas le ici automatique et il est il est retiré directement comme un uci automatique puis aujourd'hui je reçois j'ai reçu aujourd'hui le relevé de compte de mastercard qui je dois le payer mais c'est déjà payé sur mon compte euh de la banque nationale,0.095238095238095,"OK, j'ai fait une transaction pour acheter une botte dans le magasin globaux le, le 20, le 20 novembre, j'ai remarqué que sur mon cellulaire, j'ai le compte de banque nationale et il est retiré directement malgré que j'ai utilisé la Mastercard. C'est pas le guichet automatique et il est-il est retiré directement comme un guichet automatique. Puis aujourd'hui je reçois, j'ai reçu aujourd'hui le relevé de compte de Mastercard qu'il que je dois le payer mais c'est déjà  payé sur mon compte. De la Banque nationale.",0.057142857142857,"Ok, j'ai fait une transaction pour acheter une botte dans le magasin Globo. Le, le vin le 20 novembre j'ai remarqué que sur mon cellulaire j'ai le compte de banque nationale et il est retiré directement malgré que j'ai utilisé la Mastercard. C'est pas le guichet automatique et il est-il est retiré directement comme un guichet automatique. Puis aujourd'hui je reçois, j'ai reçu aujourd'hui le relevé de compte de Mastercard qu'il que je dois le payer mais c'est déjà payé sur mon compte. De la Banque nationale.",0.057142857142857
9140968990830000251_NajatS,Ok j'ai faite une [hésitation] une transaction pour acheter une botte dans le magasin [hésitation] Globo le le 20 [hésitation] le 20 novembre [hésitation] j'ai remarqué que sur mon cellulaire j'ai le compte [hésitation] de Banque Nationale et il est retiré directement malgré que j'ai utilisé le Mastercard c'est pas le guichet automatique et il est [hésitation] il est retiré directement comme un guichet automatique pis aujourd'hui je reçois j'ai reçu aujourd'hui le relevé de compte de Mastercard qu'il [hésitation] que je dois le payer mais c'est déjà payé sur mon compte [hésitation] dans la Banque Nationale.,OK j'ai fait une transaction pour acheter une botte dans le magasin Globo le le vend le 20 novembre j'ai remarqué que sur mon cellulaire j'ai le compte de Banque Nationale il est retiré directement malgré que j'ai utilisé le Mastercard c'est pas guichet automatique il est il est retiré directement comme un guichet automatique pis aujourd'hui je reçois j'ai reçu aujourd'hui le relevé de compte de MasterCard qui que je dois payer mais c'est déjà payé sur mon compte dans la Banque Nationale,0.085714285714286,neuf okay j'ai faite une transaction pour acheter une botte dans le magasin euh globaux le le vingt euh le vingt novembre j'ai remarqué que sur mon cellulaire j'ai le compte de banque nationale et il est retiré directement malgré que j'ai utilisé le mastercard c'est pas le ici automatique et il est euh il est retiré directement comme un guichet automatique puis aujourd'hui je reçois j'ai reçu aujourd'hui le relevé de compte de mastercard qui le que je mais c'est déjà payé sur mon compte dans la banque nationale,0.095238095238095,"Okay, j'ai faite une transaction pour acheter une botte dans le magasin globaux. Le, le vin, le 20 novembre, j'ai remarqué que sur mon cellulaire, j'ai le compte de banque nationale et il est retiré directement malgré que j'ai utilisé le Mastercard. C'est pas le guichet automatique et il est-il est retiré directement comme un guichet automatique. Puis aujourd'hui je reçois, j'ai reçu aujourd'hui le relevé de compte de Mastercard qu'il que je dois payer mais c'est déjà  payé sur mon compte dans la banque nationale.",0.057142857142857,"Okay, j'ai faite une transaction pour acheter une botte dans le magasin Globo. Le le, le vin, le 20 novembre. J'ai remarqué que sur mon cellulaire j'ai le compte de banque nationale et il est retiré directement malgré que j'ai utilisé le Mastercard. C'est pas le guichet automatique et il est-il est retiré directement comme un guichet automatique. Puis aujourd'hui je reçois, j'ai reçu aujourd'hui le relevé de compte de Mastercard qu'il que je dois payer mais c'est déjà payé sur mon compte dans la banque nationale.",0.047619047619048
9140985350360000251_Anne,C'est que [hésitation] je suis en train de vérifier [hésitation] sur mon [hésitation] mon relevé là pour la carte de crédit puis y a 2 paiements de 800 dollars qui est passé que j'ai pas faits.,C'est que je suis en train de vérifier sur mon mon relevé là pour la carte de crédit pis y'a deux paiements de 800 $ qui est passé que j'ai pas fait,0.076923076923077,ou c'est que je suis en train de vérifier euh sur mon mon relevé là pour la carte de crédit puis deux paiements de huit cent dollars qui est passé que j'ai pas faite,0.128205128205128,"C'est que suis en train de vérifier sur mon mon relevé là  pour la carte de crédit, puis 2 paiements de 800$ qui est passé que j'ai pas fait.",0.102564102564103,"C'est que je suis en train de vérifier sur mon mon relevé là pour la carte de crédit, puis 2 paiements de 800$ qui est passé que j'ai pas faite.",0.076923076923077
9140985350360000251_Charles,C'est que [hésitation] je suis en train de vérifier [hésitation] sur mon [hésitation] mon relevé là pour la carte de crédit puis y a 2 paiements de 800 dollars qui est passé que j'ai pas faits.,C'est que je suis en train de vérifier sur mon relevé là pour la la carte de crédit pis y'a deux paiements de huit dollars qui est passé que j'ai pas fait,0.153846153846154,un c'est que euh je suis en train de vérifier euh sur mon relevé la pour la la carte de crédit puis y a deux paiements de huit cent dollars qui est passé que j'ai pas fait,0.128205128205128,C'est que je suis en train de vérifier sur mon relevé là  pour la carte de crédit. Puis il y a 2 paiements de 800$ qui est passé que j'ai pas fait.,0.076923076923077,C'est que je suis en train de vérifier sur mon relevé là pour la la carte de crédit. Puis il y a 2 paiements de 800$ qui est passé que j'ai pas fait.,0.102564102564103
9140985350360000251_NajatS,C'est que [hésitation] je suis en train de vérifier [hésitation] sur mon [hésitation] mon relevé là pour la carte de crédit puis y a 2 paiements de 800 dollars qui est passé que j'ai pas faits.,C'est que je suis en train de vérifier sur mon mon relevé là pour la carte de crédit pis y'a deux paiements de 800 $ qui est passé que j'ai pas fait,0.076923076923077,c'est que je suis en train de vérifier euh sur mon mon relevé là pour la carte de crédit puis y a deux paiements de huit cents dollars qui est passé que j'ai pas fait,0.025641025641026,C'est que je suis en train de vérifier sur mon relevé là  pour la carte de crédit. Puis il y a 2 paiements de 800$ qui est passé que j'ai pas fait.,0.076923076923077,C'est que je suis en train de vérifier sur mon mon relevé là pour la carte de crédit. Puis il y a 2 paiements de 800$ qui est passé que j'ai pas fait.,0.051282051282051
9141002232450000251_NaimaF,Oui bonjour j'appelle pour un renseignement [hésitation] moi j'ai un compte [hésitation] en fait j'ai une affaire qui passe dans mon compte à tous les débuts de mois et j'aimerais savoir s'il y aurait possibilité de bloquer ce ce passage-là ou [hésitation] je ne sais pas trop euh comment le dire là dans le fond [barge in] comme plus l'autoriser à débiter dans mon compte.,Oui bonjour j'appelle pour un renseignement moi j'ai un compte en fait j'ai une affaire qui passent dans mon compte à tous les débuts de mois j'aimerais savoir s'il y aurait possibilité de bloquer ce ce passage là aux je sais pas trop comment le dire là dans le fond comme pour plus autoriser à débiter dans mon compte,0.084507042253521,hi bonjour j'appelle pour un renseignement euh moi j'ai un compte euh en fait j'ai une affaire qui passe dans mon compte à tous les débuts de mois et j'aimerais savoir s'il y aurait possibilité de bloquer ce ce passage là ou je ne sais pas trop euh comment le dire là dans le fond comme pour plus autoriser à débiter dans mon,0.056338028169014,"Oui Bonjour, j'appelle pour un renseignement, moi j'ai un compte en fait j'ai une affaire qui passe dans mon compte à  tous les débuts de mois et j'aimerais savoir s'il y aurait possibilité de bloquer ce ce passage là  au je ne sais pas trop comment le dire. Là , dans le fond comme pour plus autoriser à  débiter dans mon compte.",0.042253521126761,"Oui Bonjour, j'appelle pour un renseignement, moi j'ai un compte en fait j'ai une affaire qui passe dans mon compte à tous les débuts de mois et j'aimerais savoir s'il y aurait possibilité de bloquer ce ce passage là au. Je ne sais pas trop comment le dire. Là, dans le fond comme pour plus autoriser à débiter dans mon compte.",0.042253521126761
9141002232450000251_NajatS,Oui bonjour j'appelle pour un renseignement [hésitation] moi j'ai un compte [hésitation] en fait j'ai une affaire qui passe dans mon compte à tous les débuts de mois et j'aimerais savoir s'il y aurait possibilité de bloquer ce ce passage-là ou [hésitation] je ne sais pas trop euh comment le dire là dans le fond [barge in] comme plus l'autoriser à débiter dans mon compte.,Oui bonjour j'appelle pour un renseignement moi j'ai un compte en fait j'ai une affaire qui passent dans mon compte à tous les mois j'aimerais savoir si y'aurait une possibilité de bloquer ce ce passage là ou je sais pas trop comment le dire là dans le fond comme plus autoriser à débiter dans mon compte,0.140845070422535,quatorze oui bonjour j'appelle pour un renseignement euh moi j'ai un compte euh en fait j'ai une affaire qui passe dans mon compte tous les débuts de mois et j'aimerais savoir il aurait une possibilité de bloquer ce ce passage là ou euh je sais pas trop comment le dire là dans le fond euh comme plus l'autorise à débuter dans mon compte,0.098591549295775,"Oui Bonjour, j'appelle pour un renseignement, moi j'ai un compte en fait j'ai une affaire qui passe dans mon compte à  tous les débuts de mois et j'aimerais savoir si y aurait une possibilité de bloquer ce ce passage là  ou je sais pas trop comment le dire là  dans le fond comme plus l'autorisa à  débuter dans mon compte.",0.084507042253521,"Oui Bonjour, j'appelle pour un renseignement, moi j'ai un compte en fait j'ai une affaire qui passe dans mon compte à tous les débuts de mois et j'aimerais savoir si y aurait une possibilité de bloquer ce ce passage là où je sais pas trop comment le dire là dans le fond comme plus l'autoriser à débiter dans mon compte?",0.084507042253521
9141002232450000251_Natalia3,Oui bonjour j'appelle pour un renseignement [hésitation] moi j'ai un compte [hésitation] en fait j'ai une affaire qui passe dans mon compte à tous les débuts de mois et j'aimerais savoir s'il y aurait possibilité de bloquer ce ce passage-là ou [hésitation] je ne sais pas trop euh comment le dire là dans le fond [barge in] comme plus l'autoriser à débiter dans mon compte.,J'appelle pour un renseignement moi j'ai un compte en fait j'ai une affaire qui passent dans mon compte à tous les débuts de mois et aimerais savoir si le ray possibilité de bloquer c'est c'est passages là ou je sais pas trop comment le dire là dans le fond comme plus autorisé a de huit dans mon compte,0.253521126760563,quinze tours j'appelle pour un renseignement moi j'ai un compte en fait j'ai une affaire qui passe à mon compte à tous les débuts de mois et j'aimerais savoir si le impossible té bloquer ces ces passage là ou euh je sais pas trop comment le dire là dans le fond euh com plus l'autorité a débiter dans mon compte,0.211267605633803,"Bonjour, j'appelle pour un renseignement, moi j'ai un compte en fait j'ai une affaire qui est pas dans mon compte à  tous les débuts de mois et j'aimerais savoir s'il y aurait possibilité de bloquer? C'est ces passages là  où je ne suis pas trop. Comment le dire là , dans le fond comme plus l'autoriser à  débiter dans mon compte?",0.154929577464789,"Bonjour, j'appelle pour un renseignement, moi j'ai un compte en fait j'ai une affaire qui est passé dans mon compte à tous les débuts de mois et j'aimerais savoir s'il y aurait possibilité de bloquer c'est c'est passages là où je ne suis pas trop. Comment le dire là, dans le fond comme plus l'autoriser à débiter dans mon compte?",0.154929577464789
9141003423170000251_Anne,Donc dans le fond je vous appelle aujourd'hui parce que j'aimerais [hésitation] moi j'ai coupé ma carte de crédit. Je... je l'ai plus mais il me reste encore un... un montant sur [hésitation] mon compte. J'aimerais savoir c'est quoi le compte en souffrance puis j'aimerais... je vais faire le paiement par application mobile.,Donc dans le fond je vous appelle aujourd'hui parce que j'aimerais moi j'ai coupé ma carte de crédit je je l'ai plus mais il me reste encore un montant sur mon compte j'aimerais savoir c'est quoi le compte en souffrance puis j'aimerais je faire le paiement par application mobile,0.033898305084746,seize non dans le fond je vous appelle aujourd'hui parce que j'aimerais euh moi j'ai coupé ma carte de crédit je je l'ai plus mais me reste encore euh un montant sur euh mon compte j'aimerais savoir c'est quoi le compte en sens puis j'aimerais je vais faire la para par application mobile,0.101694915254237,"Donc, dans le fond, je vous appelle aujourd'hui parce que j'aimerais moi, j'ai coupé ma carte de crédit, je je l'ai plus, mais j'ai encore un un montant sur mon compte. J'aimerais savoir c'est quoi le compte en France, puis j'aimerais je faire le paiement par application mobile.",0.084745762711864,"Donc, dans le fond, je vous appelle aujourd'hui parce que j'aimerais moi, j'ai coupé ma carte de crédit, je je l'ai plus, mais il me reste encore un un montant sur mon compte. J'aimerais savoir c'est quoi le compte en souffrance. Puis j'aimerais je faire le paiement par application mobile.",0.016949152542373
9141003423170000251_Charles,Donc dans le fond je vous appelle aujourd'hui parce que j'aimerais [hésitation] moi j'ai coupé ma carte de crédit. Je... je l'ai plus mais il me reste encore un... un montant sur [hésitation] mon compte. J'aimerais savoir c'est quoi le compte en souffrance puis j'aimerais... je vais faire le paiement par application mobile.,Donc dans le fond je vous appel aujourd'hui parce que j'aimerais moi j'ai coupé ma carte de crédit je je l'ai plus mais il me reste encore un montant sur mon compte j'aimerais savoir si c'est le compte en souffrance puis j'aimerais je vais faire le paiement par application mobile,0.067796610169492,dix sept donc dans le fond je vous appelle aujourd'hui parce que j'aimerais moi j'ai coupé ma carte de crédit je je l'ai plus mais vraie encore un un montant sur mon compte j'aimerais savoir si c'est le compte en souffrance puis j'aimerais je vais faire le payement par application mobile,0.101694915254237,"Donc, dans le fond, je vous appelle aujourd'hui parce que j'aimerais moi, j'ai coupé ma carte de crédit, je l'ai plus, mais il me reste encore un un montant sur mon compte. J'aimerais savoir si c'est le compte en souffrance. Puis j'aimerais, je vais faire le paiement par application mobile.",0.050847457627119,"Donc, dans le fond, je vous appelle aujourd'hui parce que j'aimerais moi, j'ai coupé ma carte de crédit, je je l'ai plus, mais il me reste encore un un montant sur mon compte. J'aimerais savoir si c'est le compte en souffrance. Puis j'aimerais, je vais faire le paiement par application mobile.",0.033898305084746
